Affymetrix Probeset ID,MAS5.0 Scaled 100 generated expression value,P-Value that indicates the significance level of the detection call
ID_REF,VALUE,DETECTION,P-VALUE
1007_s_at	25.070643395587	0.178547854247377
1053_at	868.255096319594	0.572066894387248
117_at	142.10121418153	0.038154034662135
121_at	103.241214974169	0.924004301804644
1255_g_at	1797.5134511731	0.422339363931293
1294_at	1788.90288971795	0.540914295938151
1316_at	824.372410474091	0.964939448713828
1320_at	84.2487924661626	0.578781335363175
1405_i_at	270.812549848323	0.971614944706296
1431_at	181.045753416392	0.487594587241844
1438_at	1504.74725896884	0.134222352168443
1487_at	882.060625267918	0.549752378074857
1494_f_at	599.530753873488	0.103284644579652
1598_g_at	354.852757268056	0.598271938132555
160020_at	499.495160486383	0.33531955246297
1729_at	1690.44532997055	0.074400167485777
