Affymetrix Probeset ID,MAS5.0 Scaled 100 generated expression value,P-Value that indicates the significance level of the detection call
ID_REF,VALUE,DETECTION,P-VALUE
1007_s_at	1732.84812583463	0.836843557586526
1053_at	209.433513803482	0.777248260765063
117_at	1692.85078033266	0.953188937779451
121_at	1712.31429010329	0.330215241304018
1255_g_at	819.546210707209	0.261854513201207
1294_at	1202.50230951272	0.16687396282363
1316_at	1693.6977493658	0.348940431805197
1320_at	1449.05321833028	0.408875496043862
1405_i_at	1523.39221055231	0.491355277039368
1431_at	1317.15449111883	0.703225528086861
1438_at	1383.57584233386	0.165332805106139
1487_at	158.781225817798	0.409623535175513
1494_f_at	1184.84205075307	0.279936561617809
1598_g_at	96.824759375842	0.224250544299323
160020_at	1684.78581084889	0.639804096168568
1729_at	1186.94178838269	0.570835342627532
