Affymetrix Probeset ID,MAS5.0 Scaled 100 generated expression value,P-Value that indicates the significance level of the detection call
ID_REF,VALUE,DETECTION,P-VALUE
1007_s_at	332.797983702697	0.417422265952219
1053_at	1603.22763717469	0.219376641730477
117_at	1736.23130501976	0.880436953985928
121_at	1462.65079383381	0.321639533096345
1255_g_at	1866.16519277307	0.511427722487134
1294_at	6.46920712208754	0.00130469367549324
1316_at	1337.35926524081	0.778415128798081
1320_at	365.559118676977	0.711586090447014
1405_i_at	590.255664943605	0.00897316194562592
1431_at	581.276610609201	0.855217153331679
1438_at	857.108505046703	0.598067011471606
1487_at	367.776017344745	0.16233908309863
1494_f_at	611.645178259515	0.55500301375438
1598_g_at	924.241892850524	0.14609217328821
160020_at	975.852763248319	0.222660951373932
1729_at	1923.005850535	0.53442799321212
