Affymetrix Probeset ID,MAS5.0 Scaled 100 generated expression value,P-Value that indicates the significance level of the detection call
ID_REF,VALUE,DETECTION,P-VALUE
1007_s_at	1186.03723025787	0.468547593994749
1053_at	238.266358179011	0.0686373248888543
117_at	384.748919077701	0.356921324951905
121_at	1181.24880959687	0.0278922769171004
1255_g_at	982.086578626955	0.126968449853145
1294_at	1074.95298241472	0.439899190605971
1316_at	591.235498083272	0.244666705829211
1320_at	344.902440306335	0.531529606787245
1405_i_at	362.360421775882	0.20123533682068
1431_at	1277.17146032163	0.772269737938856
1438_at	270.064350827674	0.763390984699889
1487_at	623.435158977323	0.0464046831121436
1494_f_at	1943.06832472622	0.0688898454084566
1598_g_at	1662.43112905349	0.856848909438739
160020_at	1768.0672342459	0.153120259803408
1729_at	1378.04462704367	0.12213523204386
