Affymetrix Probeset ID,MAS5.0 Scaled 100 generated expression value,P-Value that indicates the significance level of the detection call
ID_REF,VALUE,DETECTION,P-VALUE
1007_s_at	1562.00390044094	0.798704423275872
1053_at	1968.02115427651	0.852772261271625
117_at	93.6712278259435	0.70929112448183
121_at	1980.44090436344	0.410372650477939
1255_g_at	1931.7021988514	0.147893111649388
1294_at	450.955293108542	0.297233438965819
1316_at	885.202907210434	0.180084638138503
1320_at	1180.12566794244	0.577051293417782
1405_i_at	1419.87555924324	0.207529715104108
1431_at	544.956315175831	0.0604764275754377
1438_at	1116.14158603452	0.814242727120607
1487_at	924.331949523953	0.329887616498411
1494_f_at	831.144976162442	0.516610807206725
1598_g_at	402.743240215933	0.633006012803278
160020_at	1435.87310708391	0.0625734885999734
1729_at	1599.64620269898	0.124401500615562
