Affymetrix Probeset ID,MAS5.0 Scaled 100 generated expression value,P-Value that indicates the significance level of the detection call
ID_REF,VALUE,DETECTION,P-VALUE
1007_s_at	46.5050738926251	0.927764145224565
1053_at	950.063026291367	0.515537011297155
117_at	1030.23113665761	0.561691706971224
121_at	510.284231500982	0.828727244160177
1255_g_at	1798.13384507619	0.750906696247149
1294_at	1007.55024506291	0.405524509598663
1316_at	1037.68801791033	0.715621277303619
1320_at	343.121597938882	0.938212687174342
1405_i_at	1622.84184689647	0.990663971892111
1431_at	586.350532329597	0.186292417917386
1438_at	504.991084968928	0.216555076104918
1487_at	1448.23636725204	0.682701359559758
1494_f_at	609.122059871389	0.691096232246004
1598_g_at	967.40052301616	0.554007597386274
160020_at	765.845654422144	0.753169721909494
1729_at	282.987678142042	0.0232600733895367
